contract,model,transformed_feature,coefficient_mean,coefficient_std,abs_coefficient_mean
full_non_sleep,ridge_alpha_3,cat__Marital_Status_Single,0.0035151708972838017,0.008462457704167379,0.007885362517915093
full_non_sleep,ridge_alpha_3,cat__Country_USA,-0.0066456963738531685,0.010168726177548834,0.007689864055109565
full_non_sleep,ridge_alpha_3,cat__Cardiovascular_Risk_Medium,-0.0032503958584156707,0.008538898575254963,0.007657844056218689
full_non_sleep,ridge_alpha_3,num__Resting_Heart_Rate,0.007616522865629411,0.004468221394811595,0.007616522865629411
full_non_sleep,ridge_alpha_3,num__Diastolic_BP,-0.007276558584612403,0.004060316295698505,0.007276558584612403
full_non_sleep,ridge_alpha_3,num__Breakfast_Regularity_Score,0.007204167366989517,0.003630230026421105,0.007204167366989517
full_non_sleep,ridge_alpha_3,num__Immune_Health_Score,0.002070035501186034,0.00805849136661755,0.006902947106499193
full_non_sleep,ridge_alpha_3,num__Cholesterol_Level,0.0033039339707579413,0.006887940945058462,0.006318639949027799
full_non_sleep,ridge_alpha_3,num__Exercise_Duration_Minutes,0.0059699083375474,0.004772181158800829,0.006245096070483186
full_non_sleep,ridge_alpha_3,num__Blood_Sugar_Level,-0.004551846154866807,0.006897917602471096,0.006092273131742119
full_non_sleep,ridge_alpha_3,cat__Occupation_Student,0.0004687996851514928,0.007395453344249105,0.006054893264558469
full_non_sleep,ridge_alpha_3,cat__Hypertension_Risk_Medium,-0.0003362228234064674,0.006470450231663141,0.005264055105222325
full_non_sleep,ridge_alpha_3,num__Protein_Intake_Grams,-0.0006286168272792598,0.006664370291224083,0.005251056312566543
full_non_sleep,ridge_alpha_3,cat__Gym_Member_No,0.004398482574085975,0.006909432761126704,0.005236549419559183
full_non_sleep,ridge_alpha_3,cat__Gym_Member_Yes,-0.004398482574061514,0.0069094327610700985,0.005236549419476016
full_non_sleep,ridge_alpha_3,cat__Gender_Male,-0.002792567024631102,0.004660039948988291,0.003398697111264283
full_non_sleep,ridge_alpha_3,num__Outdoor_Time_Hours,0.002882051480330354,0.003842693388299754,0.0030793078381921453
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Exercise_Frequency_Per_Week,-0.8605665037593901,0.0068550653041767,0.8605665037593901
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Stress_Level,0.6950279917974951,0.0036241885454954105,0.6950279917974951
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Mood_Score,0.5803501919869044,0.010094339150521891,0.5803501919869044
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Productivity_Score,0.4565583125148886,0.00887800430876811,0.4565583125148886
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Meditation_Practice_No,0.40879266384295665,0.0033506242763260553,0.40879266384295665
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Fatigue_Level_Score,-0.40406996922461785,0.006390110544119311,0.40406996922461785
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Morning_Workout_No,0.3863046121570881,0.007840473718624012,0.3863046121570881
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Energy_Level_Score,0.36665416991175764,0.013322706152835118,0.36665416991175764
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Anxiety_Score,-0.36488324213799694,0.003498495761853462,0.36488324213799694
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Focus_Concentration_Score,0.29506555196700285,0.005687098123909493,0.29506555196700285
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Meditation_Practice_Yes,-0.23029165370553017,0.0029273283247261074,0.23029165370553017
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Depression_Risk_Score,-0.21148194663257458,0.007106550886217062,0.21148194663257458
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Morning_Workout_Yes,-0.18795359600099318,0.003385614348948833,0.18795359600099318
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Social_Interaction_Score,-0.1241996223197829,0.00698224712716179,0.1241996223197829
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Early_Waker_No,0.08736366743058117,0.012802442059982757,0.08736366743058117
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_South Korea,-0.08556915294150898,0.012621914976159726,0.08556915294150898
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Doctor,0.07511746325349847,0.022745217998036044,0.07511746325349847
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Diabetes_Risk_High,0.07297523971389104,0.04659551741300397,0.07297523971389104
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_Italy,-0.0655480798688102,0.0286665615127599,0.0655480798688102
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_France,0.059466799493233156,0.014434571058901608,0.059466799493233156
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Working_Hours_Per_Day,0.050340553676347634,0.009635500496044428,0.050340553676347634
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_High,-0.04902832177339084,0.01012098760683545,0.04902832177339084
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Early_Waker_Yes,-0.04324344444455665,0.006256613464807701,0.04324344444455665
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Moderate,-0.04224171792867137,0.009303658867655445,0.04224171792867137
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Sitting_Hours_Per_Day,-0.041931756079087265,0.01278374843081074,0.041931756079087265
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Swimming,0.041781336194665064,0.020529991257804487,0.041781336194665064
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_Nigeria,0.038166272191801784,0.03488329669324661,0.038166272191801784
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_Mexico,-0.038124150741233674,0.02416455077956496,0.038124150741233674
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Heavy,0.037400334087616796,0.015563430308136603,0.037400334087616796
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Gender_Non-binary,0.034742971467186023,0.020639608276499605,0.034742971467186023
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Former,-0.02993114919555277,0.010756304457827237,0.02993114919555277
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Widowed,-0.028955152573531418,0.016742491585410448,0.028955152573531418
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Daily_Steps,0.028712247506840188,0.0062131900547228135,0.028712247506840188
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_Pakistan,0.02698087678479505,0.02228042034147198,0.02698087678479505
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Yoga,-0.02665517905101304,0.023255051328361566,0.02665517905101304
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Water_Intake_Liters,-0.025927065676088545,0.01118419472774925,0.025927065676088545
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_India,0.025471078526539626,0.01620668633096223,0.025471078526539626
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Retired,0.025032143459946782,0.016164843737925882,0.025032143459946782
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Diabetes_Risk_Medium,-0.023600262691840002,0.010402644430525819,0.023600262691840002
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Cardiovascular_Risk_High,-0.022457223752921425,0.015145748237226996,0.022457223752921425
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Accountant,-0.022379606144899016,0.018018506683402845,0.022379606144899016
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_Japan,-0.021842546807785794,0.01290142977837435,0.021842546807785794
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Entrepreneur,-0.021665097234227233,0.024002553511676922,0.021665097234227233
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Teacher,-0.019777413199958665,0.027883153843823894,0.019777413199958665
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Blood_Sugar_Level,0.01840601526435536,0.00903368756815792,0.01840601526435536
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Cardiovascular_Risk_Low,0.01809749504531637,0.01798890695924285,0.01809749504531637
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Laborer,0.014297550225037528,0.015998358985988986,0.014297550225037528
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Manager,0.014297349370722115,0.017802007535359377,0.014297349370722115
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Daily_Calorie_Intake,0.013699814217538523,0.004451840186424717,0.013699814217538523
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Weight Training,0.013350379013731086,0.016107439230870362,0.013696660190571749
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_Canada,-0.010361647474932987,0.013777221203126466,0.01354803161819009
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Sports,0.013345183775634147,0.01518578965091144,0.013345183775634147
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Breakfast_Regularity_Score,0.012944617576880169,0.0010792905259742907,0.012944617576880169
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Lawyer,-0.012668326934254959,0.009563382630051244,0.012668326934254959
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Fruit_Intake_Per_Day,0.012183708293697488,0.0036326039796662486,0.012183708293697488
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Current,0.011342328654869194,0.00835669778542844,0.011342328654869194
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Software Engineer,0.011211524296460973,0.012024836020208445,0.011211524296460973
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Cholesterol_Level,0.011010441395329824,0.008475746210199376,0.011010441395329824
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Hypertension_Risk_Medium,0.009947826281416114,0.010446250097251326,0.009947826281416114
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Running,-0.009648019464627303,0.01160788947785506,0.009648019464627303
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_UK,0.009271939076516661,0.006020940097941422,0.009271939076516661
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Cycling,-0.0086404862742713,0.010592299081578474,0.0086404862742713
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Nurse,0.008615402390003619,0.019264625397562248,0.008615402390003619
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Gender_Female,-0.008566519587603273,0.009678672800663653,0.008566519587603273
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Systolic_BP,0.006633201583665695,0.009925071770399125,0.008349780569984954
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Fast_Food_Meals_Per_Week,-0.007819723400296675,0.004546403259055969,0.007819723400296675
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_Germany,0.007503806219049017,0.01601602521063006,0.007503806219049017
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Walking,-0.005333732503699122,0.011725282192558199,0.007313643145854911
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Diastolic_BP,-0.007231743448379122,0.004268215615807285,0.007231743448379122
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Married,0.007045874356415768,0.006705154976484343,0.007045874356415768
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Protein_Intake_Grams,0.004045889987603279,0.007819418608764029,0.007027054384532808
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Age,-0.0066662130450463155,0.004781257734033526,0.006981874328396871
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Vegetable_Intake_Per_Day,0.006914856919169791,0.004065284259542542,0.006914856919169791
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Gym_Member_No,0.003213193361245259,0.008631519292807735,0.006853225754066073
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Artist,-0.006512376085181362,0.014423397270641056,0.006512376085181362
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Freelancer,-0.0018129099854020752,0.010045549926485606,0.006237855131019396
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Height_cm,-0.003713530466226417,0.009180001689691873,0.005556591820565705
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_Spain,-0.005473115119533212,0.008424863018710333,0.005473115119533212
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_Australia,-0.005358068468558177,0.0071343106321296555,0.005358068468558177
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Hypertension_Risk_Low,-0.005217007581620836,0.006894245287449387,0.005217007581620836
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Chef,0.0007160450295070061,0.008102517539348302,0.004995987936886525
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Exercise_Duration_Minutes,0.001977513088672242,0.005614189182487975,0.004977203347602199
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_USA,0.0015964944395587244,0.007985426388936283,0.004881432782334516
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_HIIT,-0.0008379805697949893,0.008283011514407489,0.004640401131161603
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Student,0.004334424991284844,0.00422710316219227,0.004334424991284844
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_Medium,-0.004301219675704106,0.006316487424854729,0.004301219675704106
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_Low,0.004101531784979062,0.00648521223367096,0.004101531784979062
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Gender_Male,-0.00397826179956416,0.008895663816116105,0.00397826179956416
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Resting_Heart_Rate,-0.00107292028272156,0.0050319781582300604,0.0039049097660210142
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Gym_Member_Yes,-0.001616603283103329,0.004331297143749428,0.003443185204805083
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Outdoor_Time_Hours,-0.0011301728732117371,0.004818508514018963,0.0033530169152185966
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Country_Brazil,0.003107330384445688,0.006948201968171114,0.003107330384445688
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Immune_Health_Score,2.607572764182272e-05,0.00480343645598691,0.002934636852995485
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Life_Satisfaction_Score,-0.0027619000202244036,0.0030741174442049453,0.0027619000202244036
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Hypertension_Risk_High,-0.0024205800437940464,0.005412581522902906,0.0024205800437940464
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Sugary_Drinks_Per_Week,-0.0013493881244044394,0.0028854491628080123,0.002394683603560409
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Single,-0.002123160690114489,0.0047475316302513625,0.002123160690114489
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_High,-0.0017355022143193631,0.0024559351131657877,0.0017355022143193631
proxy_removed,elastic_alpha_0p001_l1_0p9,num__BMI,-0.0002229991036034878,0.0024813359866107656,0.0015274592755675342
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_Moderate,0.0014501856448482957,0.003165851437832944,0.0014501856448482957
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_Low,0.001419284634520106,0.003173616922207902,0.001419284634520106
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Divorced,0.0012736213879092847,0.001978655608531907,0.0012736213879092847
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Occupation_Athlete,0.0006876714404556337,0.0015376800870439957,0.0006876714404556337
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Cardiovascular_Risk_Medium,0.00014240826059243265,0.0003184345512421839,0.00014240826059243265
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Light,0.0,0.0,0.0
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Diabetes_Risk_Low,0.0,0.0,0.0
proxy_removed,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Never,0.0,0.0,0.0
proxy_removed,elastic_alpha_0p001_l1_0p9,num__Weight_kg,0.0,0.0,0.0
proxy_removed,ridge_alpha_3,num__Exercise_Frequency_Per_Week,-0.8726282492503022,0.007142867081231637,0.8726282492503022
proxy_removed,ridge_alpha_3,num__Stress_Level,0.7028445138427624,0.003487617987253291,0.7028445138427624
proxy_removed,ridge_alpha_3,num__Mood_Score,0.5825908846281711,0.009822730870631931,0.5825908846281711
proxy_removed,ridge_alpha_3,num__Productivity_Score,0.4596661373606151,0.008725370840241303,0.4596661373606151
proxy_removed,ridge_alpha_3,num__Fatigue_Level_Score,-0.4015565070687395,0.006252287436012902,0.4015565070687395
proxy_removed,ridge_alpha_3,num__Energy_Level_Score,0.3707943271433885,0.013564120651628818,0.3707943271433885
proxy_removed,ridge_alpha_3,num__Anxiety_Score,-0.3685574637272114,0.003415449456033072,0.3685574637272114
proxy_removed,ridge_alpha_3,cat__Meditation_Practice_No,0.3228495245249737,0.002856634778112425,0.3228495245249737
proxy_removed,ridge_alpha_3,cat__Meditation_Practice_Yes,-0.3228495245249522,0.002856634778119814,0.3228495245249522
proxy_removed,ridge_alpha_3,num__Focus_Concentration_Score,0.2960759555377578,0.005694451196808917,0.2960759555377578
proxy_removed,ridge_alpha_3,cat__Morning_Workout_Yes,-0.28996218323505774,0.005409699177008169,0.28996218323505774
proxy_removed,ridge_alpha_3,cat__Morning_Workout_No,0.2899621832349038,0.005409699176852827,0.2899621832349038
proxy_removed,ridge_alpha_3,num__Depression_Risk_Score,-0.21350782885924238,0.006930026272230381,0.21350782885924238
proxy_removed,ridge_alpha_3,num__Social_Interaction_Score,-0.1254010828006992,0.00719279175823663,0.1254010828006992
proxy_removed,ridge_alpha_3,cat__Country_South Korea,-0.09872919861230826,0.007702699609433179,0.09872919861230826
proxy_removed,ridge_alpha_3,cat__Occupation_Doctor,0.08590091414090958,0.02014072515191385,0.08590091414090958
proxy_removed,ridge_alpha_3,cat__Country_France,0.0843659579254208,0.01224742407046259,0.0843659579254208
proxy_removed,ridge_alpha_3,cat__Country_Italy,-0.08049442052887568,0.028852235606016127,0.08049442052887568
proxy_removed,ridge_alpha_3,cat__Diabetes_Risk_High,0.07290316261229694,0.028282141200701303,0.07290316261229694
proxy_removed,ridge_alpha_3,cat__Early_Waker_Yes,-0.06864580396713944,0.009205880573145888,0.06864580396713944
proxy_removed,ridge_alpha_3,cat__Early_Waker_No,0.06864580396711277,0.009205880573129786,0.06864580396711277
proxy_removed,ridge_alpha_3,cat__Country_Nigeria,0.0631250699117005,0.03049196965404051,0.0631250699117005
proxy_removed,ridge_alpha_3,num__Weight_kg,-0.002375721520052784,0.07597148388808438,0.06198507445145962
proxy_removed,ridge_alpha_3,num__BMI,0.006992586061455179,0.07193147068747177,0.05832679806435194
proxy_removed,ridge_alpha_3,num__Working_Hours_Per_Day,0.057593752060239777,0.00974897177047159,0.057593752060239777
proxy_removed,ridge_alpha_3,cat__Country_Mexico,-0.05053250563912186,0.02039559720110637,0.05053250563912186
proxy_removed,ridge_alpha_3,cat__Exercise_Type_Swimming,0.04940086731221839,0.018245903230662084,0.04940086731221839
proxy_removed,ridge_alpha_3,num__Sitting_Hours_Per_Day,-0.049350147592433904,0.012969260535959244,0.049350147592433904
proxy_removed,ridge_alpha_3,cat__Diabetes_Risk_Medium,-0.047675099859978545,0.011120298640616817,0.047675099859978545
proxy_removed,ridge_alpha_3,cat__Alcohol_Consumption_Heavy,0.04680656649936028,0.008502030626218118,0.04680656649936028
proxy_removed,ridge_alpha_3,cat__Alcohol_Consumption_Moderate,-0.04668984558950129,0.004450888817566404,0.04668984558950129
proxy_removed,ridge_alpha_3,cat__Cardiovascular_Risk_High,-0.04445002979978653,0.014387652941324288,0.04445002979978653
proxy_removed,ridge_alpha_3,cat__Gender_Non-binary,0.0430984378507981,0.014362867773534065,0.0430984378507981
proxy_removed,ridge_alpha_3,cat__Country_Pakistan,0.041694342043156855,0.021936734504941047,0.041694342043156855
proxy_removed,ridge_alpha_3,num__Height_cm,-0.002728839290630328,0.04768568031844397,0.03989085290137489
proxy_removed,ridge_alpha_3,cat__Occupation_Entrepreneur,-0.03896632646033297,0.01998379957869845,0.03896632646033297
proxy_removed,ridge_alpha_3,cat__Cardiovascular_Risk_Low,0.03800462398936193,0.016846309051590378,0.03800462398936193
proxy_removed,ridge_alpha_3,cat__Country_India,0.03718232117851776,0.01145268874511721,0.03718232117851776
proxy_removed,ridge_alpha_3,cat__Exercise_Type_Yoga,-0.03664346291056366,0.025701792272556125,0.036831977688408624
proxy_removed,ridge_alpha_3,cat__Workout_Intensity_High,-0.036600577869109495,0.007649531085044994,0.036600577869109495
proxy_removed,ridge_alpha_3,cat__Occupation_Accountant,-0.03604887902822989,0.02342563294286741,0.03604887902822989
proxy_removed,ridge_alpha_3,num__Daily_Steps,0.03398977942873938,0.0061228495642457045,0.03398977942873938
proxy_removed,ridge_alpha_3,cat__Occupation_Lawyer,-0.03355767015157772,0.008707363612586136,0.03355767015157772
proxy_removed,ridge_alpha_3,cat__Marital_Status_Widowed,-0.03151077766145933,0.019976375489656955,0.03310958306106727
proxy_removed,ridge_alpha_3,cat__Occupation_Retired,0.03133667671811009,0.020266955453205966,0.03253076507155359
proxy_removed,ridge_alpha_3,cat__Smoking_Status_Former,-0.03223861237901504,0.006576102730662008,0.03223861237901504
proxy_removed,ridge_alpha_3,cat__Occupation_Teacher,-0.0317739572238656,0.02738502422699096,0.0317739572238656
proxy_removed,ridge_alpha_3,cat__Country_Japan,-0.03166892522458133,0.00952773951221093,0.03166892522458133
proxy_removed,ridge_alpha_3,cat__Smoking_Status_Current,0.029361946221058543,0.005713508799523036,0.029361946221058543
proxy_removed,ridge_alpha_3,cat__Occupation_Laborer,0.015963753706775004,0.028688913171998343,0.02739333082759008
proxy_removed,ridge_alpha_3,num__Water_Intake_Liters,-0.02716910973002557,0.011156595019745091,0.02716910973002557
proxy_removed,ridge_alpha_3,cat__Country_UK,0.02520538379518893,0.0152951245240228,0.02567693899960894
proxy_removed,ridge_alpha_3,cat__Occupation_Artist,-0.018866272450070175,0.031863593919494726,0.025230945169097758
proxy_removed,ridge_alpha_3,cat__Diabetes_Risk_Low,-0.025228062752431883,0.018235802210971336,0.025228062752431883
proxy_removed,ridge_alpha_3,cat__Occupation_Chef,-0.01267959800129104,0.025863237482098535,0.024748840285202814
proxy_removed,ridge_alpha_3,cat__Gender_Female,-0.02469794418186217,0.00853896511165527,0.02469794418186217
proxy_removed,ridge_alpha_3,cat__Country_Germany,0.02289210668048583,0.019191269934998284,0.023489483426523274
proxy_removed,ridge_alpha_3,cat__Country_Canada,-0.01267307352837132,0.025033933555981266,0.02339090165349956
proxy_removed,ridge_alpha_3,cat__Exercise_Type_Sports,0.021981470868369664,0.01880999465328342,0.021981470868369664
proxy_removed,ridge_alpha_3,cat__Occupation_Manager,0.018617286334467804,0.019295050286542822,0.020320834234710535
proxy_removed,ridge_alpha_3,cat__Exercise_Type_Weight Training,0.012208830683293169,0.02100102512420711,0.018903340105704648
proxy_removed,ridge_alpha_3,cat__Workout_Intensity_Low,0.018803952248911508,0.006643337759687408,0.018803952248911508
proxy_removed,ridge_alpha_3,cat__Occupation_Freelancer,-0.00856764903163883,0.021137991940377302,0.018688806677530805
proxy_removed,ridge_alpha_3,cat__Country_Spain,-0.01852313907773835,0.013621376324942444,0.01852313907773835
proxy_removed,ridge_alpha_3,cat__Gender_Male,-0.018400493668922085,0.01478848750729332,0.018400493668922085
proxy_removed,ridge_alpha_3,cat__Occupation_Nurse,0.0033799764011517054,0.028350436480515693,0.017973629992024006
proxy_removed,ridge_alpha_3,cat__Workout_Intensity_Moderate,0.017796625619860625,0.003410009103998116,0.017796625619860625
proxy_removed,ridge_alpha_3,cat__Exercise_Type_Cycling,-0.017603011000428916,0.015141543007095462,0.017603011000428916
proxy_removed,ridge_alpha_3,cat__Country_Brazil,0.017582157455474215,0.009910518812465258,0.017582157455474215
proxy_removed,ridge_alpha_3,num__Systolic_BP,0.010634538438304348,0.01847849922656429,0.01739061217330629
proxy_removed,ridge_alpha_3,cat__Country_Australia,-0.009164410064824472,0.017199731320201157,0.017271110744080366
proxy_removed,ridge_alpha_3,num__Blood_Sugar_Level,0.017061194178311135,0.009283649300704341,0.017061194178311135
proxy_removed,ridge_alpha_3,cat__Marital_Status_Married,0.016262509760658496,0.004810755959185261,0.016262509760658496
proxy_removed,ridge_alpha_3,num__Daily_Calorie_Intake,0.015617942882098756,0.0044020206770169655,0.015617942882098756
proxy_removed,ridge_alpha_3,cat__Occupation_Software Engineer,0.014767549269048951,0.012661736907892684,0.014767549269048951
proxy_removed,ridge_alpha_3,num__Cholesterol_Level,0.01459227869035408,0.008976074710391111,0.01459227869035408
proxy_removed,ridge_alpha_3,cat__Hypertension_Risk_Low,-0.009127783403382977,0.013751155324184165,0.014389296693771526
proxy_removed,ridge_alpha_3,cat__Exercise_Type_Running,-0.014365952260870955,0.014380847967981973,0.014365952260870955
proxy_removed,ridge_alpha_3,cat__Obesity_Risk_Low,0.012050692954765503,0.01255015710683184,0.01431827644333596
proxy_removed,ridge_alpha_3,num__Breakfast_Regularity_Score,0.01430121503340227,0.001070767212882429,0.01430121503340227
proxy_removed,ridge_alpha_3,cat__Obesity_Risk_High,-0.004278916142072339,0.015447691661524184,0.013822418209624548
proxy_removed,ridge_alpha_3,cat__Marital_Status_Divorced,0.012202020861933805,0.008869440093057668,0.01329054924853291
proxy_removed,ridge_alpha_3,cat__Occupation_Athlete,0.0028590505977713833,0.018135571299358506,0.013161835222088056
proxy_removed,ridge_alpha_3,cat__Hypertension_Risk_High,0.00033996245994123085,0.017012102665278687,0.012830869212073128
proxy_removed,ridge_alpha_3,num__Fruit_Intake_Per_Day,0.012791855572955407,0.0034285114110526914,0.012791855572955407
proxy_removed,ridge_alpha_3,cat__Exercise_Type_Walking,-0.010444462538592356,0.01501628327789643,0.012473189094497525
proxy_removed,ridge_alpha_3,cat__Country_USA,0.0097383336856481,0.010747467300503757,0.011711289110930924
proxy_removed,ridge_alpha_3,num__Diastolic_BP,-0.011051433105141393,0.0051588067476293405,0.011051433105141393
proxy_removed,ridge_alpha_3,cat__Exercise_Type_HIIT,-0.004534280153464547,0.01566779940310063,0.010686437727004533
proxy_removed,ridge_alpha_3,num__Fast_Food_Meals_Per_Week,-0.009664089214452148,0.004376230475679593,0.009664089214452148
proxy_removed,ridge_alpha_3,cat__Hypertension_Risk_Medium,0.008787820943405368,0.007613987059632115,0.009625178199559124
proxy_removed,ridge_alpha_3,cat__Marital_Status_Single,0.0030462470387097084,0.010520554222310366,0.00872935086156447
proxy_removed,ridge_alpha_3,num__Protein_Intake_Grams,0.005281037517260737,0.008952062160040061,0.008686074047878068
proxy_removed,ridge_alpha_3,cat__Obesity_Risk_Medium,-0.007771776812733897,0.007525943600411858,0.008301763138903984
proxy_removed,ridge_alpha_3,num__Vegetable_Intake_Per_Day,0.007772784764627209,0.004304611970159929,0.007772784764627209
proxy_removed,ridge_alpha_3,cat__Occupation_Student,0.00763514517871276,0.0031599625797847923,0.00763514517871276
proxy_removed,ridge_alpha_3,cat__Gym_Member_No,0.002861262548431225,0.008281981734556616,0.007179649915903115
proxy_removed,ridge_alpha_3,cat__Gym_Member_Yes,-0.0028612625484497984,0.008281981734513189,0.007179649915875332
proxy_removed,ridge_alpha_3,num__Age,-0.005678738641495984,0.00528838567499825,0.006881228575867852
